user_id,signup_date,channel,device,plan,email_verified,first_feature_used,paid_conversion,profile_completed,signup,team_invited,furthest_stage,furthest_stage_order,converted,hours_to_verify,hours_to_profile,hours_to_activate,hours_to_team,hours_to_paid,hours_to_convert
U03672,2024-02-04,organic,mobile,free_trial,,,,,2024-02-04,,signup,0,0,,,,,,
U03673,2024-08-02,organic,mobile,free_trial,,,,,2024-08-02,,signup,0,0,,,,,,
U03674,2024-01-01,organic,tablet,free_trial,2024-01-01 00:06:00.000000,,,,2024-01-01,,email_verified,1,0,0.1,,,,,
U03675,2024-08-23,organic,desktop,freemium,2024-08-23 01:00:36.712391,,,,2024-08-23,,email_verified,1,0,1.010197886388889,,,,,
U03676,2024-06-06,referral,desktop,freemium,2024-06-06 00:56:15.649826,2024-06-06 01:08:15.649826,,2024-06-06 01:02:15.649826,2024-06-06,2024-06-06 01:14:15.649826,team_invited,4,0,0.9376805072222222,0.1,0.1,0.1,,
U03677,2024-05-13,paid_search,desktop,freemium,2024-05-13 00:06:00.000000,2024-05-17 01:32:10.093478,,2024-05-13 00:12:00.000000,2024-05-13,2024-05-17 07:32:55.203839,team_invited,4,0,0.1,0.1,97.33613707722223,6.012530655833333,,
U03678,2024-10-07,organic,mobile,freemium,2024-10-07 00:06:00.000000,,,2024-10-07 00:12:00.000000,2024-10-07,,profile_completed,2,0,0.1,0.1,,,,
U03679,2024-07-15,organic,tablet,free_trial,2024-07-15 00:06:00.000000,,,2024-07-15 00:12:00.000000,2024-07-15,,profile_completed,2,0,0.1,0.1,,,,
U03680,2024-09-24,organic,desktop,freemium,,,,,2024-09-24,,signup,0,0,,,,,,
U03681,2024-09-15,organic,desktop,freemium,,,,,2024-09-15,,signup,0,0,,,,,,
U03682,2024-01-12,paid_search,desktop,freemium,,,,,2024-01-12,,signup,0,0,,,,,,
U03683,2024-03-19,referral,mobile,free_trial,2024-03-19 01:04:00.013312,2024-03-22 11:35:12.391885,,2024-03-19 16:42:13.405100,2024-03-19,,first_feature_used,3,0,1.0666703644444444,15.637053274444444,66.88305188472222,,,
U03684,2024-07-27,paid_search,mobile,free_trial,2024-07-27 00:06:00.000000,,,2024-07-27 11:50:54.618902,2024-07-27,,profile_completed,2,0,0.1,11.748505250555557,,,,
U03685,2024-12-22,organic,desktop,free_trial,2024-12-22 00:06:00.000000,,,,2024-12-22,,email_verified,1,0,0.1,,,,,
U03686,2024-02-26,paid_search,desktop,free_trial,2024-02-26 00:19:45.849638,,,,2024-02-26,,email_verified,1,0,0.3294026772222222,,,,,
U03687,2024-02-08,paid_search,tablet,freemium,2024-02-08 01:45:32.801862,2024-02-10 09:48:46.914785,,2024-02-08 01:51:32.801862,2024-02-08,,first_feature_used,3,0,1.7591116283333335,0.1,55.95392025638889,,,
U03688,2024-12-09,organic,desktop,freemium,2024-12-09 00:06:00.000000,,,2024-12-09 14:47:54.468225,2024-12-09,,profile_completed,2,0,0.1,14.698463395833333,,,,
U03689,2024-12-18,paid_search,desktop,freemium,2024-12-18 00:06:00.000000,2024-12-18 00:18:00.000000,,2024-12-18 00:12:00.000000,2024-12-18,,first_feature_used,3,0,0.1,0.1,0.1,,,
U03690,2024-03-02,paid_search,desktop,free_trial,,,,,2024-03-02,,signup,0,0,,,,,,
U03691,2024-05-26,referral,desktop,free_trial,2024-05-26 00:06:00.000000,,,2024-05-26 00:12:00.000000,2024-05-26,,profile_completed,2,0,0.1,0.1,,,,
U03692,2024-08-16,organic,desktop,free_trial,2024-08-16 02:19:09.994831,,,,2024-08-16,,email_verified,1,0,2.319443008611111,,,,,
U03693,2024-03-12,organic,mobile,freemium,,,,,2024-03-12,,signup,0,0,,,,,,
U03694,2024-04-29,paid_search,desktop,freemium,,,,,2024-04-29,,signup,0,0,,,,,,
U03695,2024-05-24,organic,mobile,free_trial,2024-05-24 00:06:00.000000,2024-05-27 12:19:44.533154,2024-06-02 18:16:15.869695,2024-05-24 02:52:03.114401,2024-05-24,2024-05-31 15:42:04.837568,paid_conversion,5,1,0.1,2.767531778055556,81.46150520916666,99.37230678166667,50.56973114638889,234.27107491527778
U03696,2024-08-22,organic,mobile,freemium,2024-08-22 00:06:22.004443,,,,2024-08-22,,email_verified,1,0,0.10611234527777777,,,,,
U03697,2024-04-22,paid_search,desktop,freemium,2024-04-22 00:06:00.000000,2024-04-27 22:41:24.905120,,2024-04-22 00:12:00.000000,2024-04-22,,first_feature_used,3,0,0.1,0.1,142.49025142222223,,,
U03698,2024-05-30,organic,desktop,free_trial,2024-05-30 00:06:00.000000,2024-05-31 17:18:59.579277,,2024-05-30 00:52:28.190198,2024-05-30,2024-06-06 09:48:45.165035,team_invited,4,0,0.1,0.7744972772222222,40.44205252194444,136.49599604388888,,
U03699,2024-04-15,paid_search,desktop,free_trial,2024-04-15 00:06:00.000000,2024-04-17 10:08:00.193333,,2024-04-15 18:57:22.097416,2024-04-15,2024-04-22 16:13:28.383841,team_invited,4,0,0.1,18.856138171111112,39.177248865833334,126.09116403,,
U03700,2024-10-04,referral,desktop,free_trial,2024-10-04 00:06:00.000000,2024-10-04 12:42:01.395651,2024-10-16 13:38:54.512387,2024-10-04 02:45:17.665548,2024-10-04,2024-10-10 01:20:24.037036,paid_conversion,5,1,0.1,2.654907096666667,9.945480584166667,132.63962260694444,156.30846537527776,301.64847566305554
U03701,2024-02-25,paid_search,mobile,free_trial,2024-02-25 06:25:52.818556,2024-02-27 13:02:55.857720,2024-03-10 03:11:21.989245,2024-02-25 21:23:27.300872,2024-02-25,2024-03-04 03:51:12.006454,paid_conversion,5,1,6.4313384877777775,14.959578421111111,39.65793245777778,134.80448575944445,143.33610633083333,339.18944145694445
U03702,2024-03-25,paid_search,desktop,freemium,2024-03-25 00:27:07.419074,2024-03-30 00:33:59.308947,,2024-03-25 00:33:07.419074,2024-03-25,,first_feature_used,3,0,0.45206085388888884,0.1,120.0144138536111,,,
U03703,2024-04-01,paid_search,mobile,free_trial,2024-04-01 00:49:31.222684,2024-04-02 14:01:30.198522,,2024-04-02 13:55:30.198522,2024-04-01,,first_feature_used,3,0,0.8253396344444444,37.09971551055556,0.1,,,
U03704,2024-11-26,organic,desktop,freemium,,,,,2024-11-26,,signup,0,0,,,,,,
U03705,2024-12-10,organic,desktop,freemium,,,,,2024-12-10,,signup,0,0,,,,,,
U03706,2024-07-01,paid_search,desktop,free_trial,2024-07-01 01:39:02.450831,2024-07-01 16:25:32.648294,,2024-07-01 01:45:02.450831,2024-07-01,,first_feature_used,3,0,1.6506807863888888,0.1,14.675054850833332,,,
U03707,2024-02-27,organic,desktop,freemium,,,,,2024-02-27,,signup,0,0,,,,,,
U03708,2024-10-02,organic,mobile,free_trial,,,,,2024-10-02,,signup,0,0,,,,,,
U03709,2024-06-28,organic,mobile,freemium,2024-06-28 00:06:00.000000,,,,2024-06-28,,email_verified,1,0,0.1,,,,,
U03710,2024-11-06,referral,desktop,free_trial,2024-11-06 00:06:00.000000,2024-11-12 12:18:31.925249,2024-11-26 15:04:47.632311,2024-11-06 11:23:33.067884,2024-11-06,2024-11-22 02:41:08.350311,paid_conversion,5,1,0.1,11.292518856666666,144.91634926805557,230.37678473944445,108.394245,495.0798978641667
U03711,2024-05-11,organic,mobile,freemium,2024-05-11 00:06:00.000000,2024-05-11 12:10:47.026083,,2024-05-11 12:04:47.026083,2024-05-11,2024-05-15 10:59:56.962298,team_invited,4,0,0.1,11.979729467499999,0.1,94.81942672638888,,
U03712,2024-12-30,paid_search,mobile,free_trial,2024-12-30 00:06:00.000000,,,,2024-12-30,,email_verified,1,0,0.1,,,,,
U03713,2024-10-21,organic,desktop,free_trial,2024-10-21 00:06:00.000000,2024-10-24 07:11:54.799520,,2024-10-21 00:57:40.725234,2024-10-21,,first_feature_used,3,0,0.1,0.861312565,78.23724285722221,,,
U03714,2024-03-22,paid_search,desktop,free_trial,2024-03-22 00:06:00.000000,,,2024-03-22 00:12:00.000000,2024-03-22,,profile_completed,2,0,0.1,0.1,,,,
U03715,2024-09-21,organic,desktop,freemium,2024-09-21 00:06:00.000000,,,,2024-09-21,,email_verified,1,0,0.1,,,,,
U03716,2024-04-14,organic,desktop,freemium,2024-04-14 01:03:09.829106,,,,2024-04-14,,email_verified,1,0,1.0527303072222223,,,,,
U03717,2024-05-07,paid_search,mobile,freemium,,,,,2024-05-07,,signup,0,0,,,,,,
U03718,2024-04-01,paid_search,desktop,free_trial,2024-04-01 00:06:00.000000,,,,2024-04-01,,email_verified,1,0,0.1,,,,,
U03719,2024-09-06,organic,desktop,freemium,2024-09-06 00:06:00.000000,2024-09-09 11:40:23.934185,,2024-09-06 04:14:32.683902,2024-09-06,2024-09-14 18:31:31.682833,team_invited,4,0,0.1,4.142412195,79.43090285638888,126.85215240222223,,
U03720,2024-04-05,organic,mobile,freemium,2024-04-05 03:53:08.162196,2024-04-06 09:00:35.209823,,2024-04-05 03:59:08.162196,2024-04-05,2024-04-14 02:15:59.625925,team_invited,4,0,3.88560061,0.1,29.02417989638889,185.25678225055557,,
U03721,2024-08-21,organic,desktop,free_trial,2024-08-21 01:16:30.450335,2024-08-21 20:44:56.004642,,2024-08-21 20:38:56.004642,2024-08-21,2024-08-22 05:36:26.075198,team_invited,4,0,1.2751250930555558,19.37376508527778,0.1,8.858352932222221,,
U03722,2024-07-31,organic,mobile,free_trial,2024-07-31 00:06:54.599566,2024-08-02 22:50:13.661206,,2024-07-31 08:29:20.847835,2024-07-31,2024-08-05 09:45:04.866631,team_invited,4,0,0.1151665461111111,8.3739578525,62.348003714166666,58.914223729166665,,
U03723,2024-10-01,paid_search,desktop,free_trial,,,,,2024-10-01,,signup,0,0,,,,,,
U03724,2024-12-28,organic,desktop,freemium,,,,,2024-12-28,,signup,0,0,,,,,,
U03725,2024-01-04,paid_search,desktop,free_trial,2024-01-04 00:07:13.736769,,,2024-01-04 00:13:13.736769,2024-01-04,,profile_completed,2,0,0.12048243583333333,0.1,,,,
U03726,2024-12-27,organic,desktop,free_trial,2024-12-27 00:15:28.595765,2024-12-27 09:06:08.356588,,2024-12-27 09:00:08.356588,2024-12-27,2025-01-01 14:45:42.843851,team_invited,4,0,0.25794326805555556,8.744378006388889,0.1,125.65957979527778,,
U03727,2024-02-09,paid_search,desktop,freemium,2024-02-09 00:06:00.000000,2024-02-09 08:48:43.378460,,2024-02-09 00:12:00.000000,2024-02-09,,first_feature_used,3,0,0.1,0.1,8.612049572222222,,,
U03728,2024-07-11,organic,mobile,freemium,,,,,2024-07-11,,signup,0,0,,,,,,
U03729,2024-05-04,paid_search,mobile,free_trial,2024-05-04 02:14:05.204703,,,,2024-05-04,,email_verified,1,0,2.2347790841666666,,,,,
U03730,2024-08-21,organic,mobile,freemium,2024-08-21 00:06:00.000000,,,,2024-08-21,,email_verified,1,0,0.1,,,,,
U03731,2024-09-20,referral,desktop,free_trial,,,,,2024-09-20,,signup,0,0,,,,,,
U03732,2024-11-09,paid_search,tablet,freemium,,,,,2024-11-09,,signup,0,0,,,,,,
U03733,2024-05-26,referral,desktop,free_trial,2024-05-26 00:06:00.000000,2024-05-27 12:28:18.598236,2024-06-07 03:06:01.142977,2024-05-26 00:12:00.000000,2024-05-26,2024-06-02 01:52:39.149823,paid_conversion,5,1,0.1,0.1,36.271832843333335,133.40570877416667,121.22277587611111,291.1003174936111
U03734,2024-12-06,organic,mobile,free_trial,2024-12-06 00:22:35.290263,,,,2024-12-06,,email_verified,1,0,0.3764695175,,,,,
U03735,2024-04-27,organic,mobile,freemium,2024-04-27 00:06:00.000000,,,2024-04-27 00:12:00.000000,2024-04-27,,profile_completed,2,0,0.1,0.1,,,,
U03736,2024-03-15,organic,desktop,free_trial,,,,,2024-03-15,,signup,0,0,,,,,,
U03737,2024-05-18,organic,desktop,freemium,2024-05-18 04:22:33.928669,,,2024-05-18 18:44:18.095614,2024-05-18,,profile_completed,2,0,4.376091296944445,14.362268595833333,,,,
U03738,2024-07-11,paid_search,mobile,free_trial,2024-07-11 01:47:11.065368,,,,2024-07-11,,email_verified,1,0,1.7864070466666666,,,,,
U03739,2024-08-31,referral,mobile,free_trial,,,,,2024-08-31,,signup,0,0,,,,,,
U03740,2024-10-30,paid_search,desktop,freemium,,,,,2024-10-30,,signup,0,0,,,,,,
U03741,2024-03-23,paid_search,mobile,free_trial,2024-03-23 01:36:22.347113,,,,2024-03-23,,email_verified,1,0,1.6062075313888888,,,,,
U03742,2024-04-20,organic,desktop,freemium,2024-04-20 00:24:28.624225,2024-04-22 18:09:54.280568,,2024-04-20 00:30:28.624225,2024-04-20,,first_feature_used,3,0,0.4079511736111111,0.1,65.65712676194445,,,
U03743,2024-12-08,organic,desktop,freemium,2024-12-08 00:06:00.000000,,,2024-12-08 00:12:00.000000,2024-12-08,,profile_completed,2,0,0.1,0.1,,,,
U03744,2024-06-09,paid_search,mobile,free_trial,2024-06-09 02:32:54.332165,,,2024-06-09 07:29:00.757986,2024-06-09,,profile_completed,2,0,2.548425601388889,4.935118283611112,,,,
U03745,2024-03-29,organic,mobile,free_trial,2024-03-29 00:06:00.000000,,,,2024-03-29,,email_verified,1,0,0.1,,,,,
U03746,2024-12-25,organic,desktop,free_trial,2024-12-25 00:06:00.000000,2024-12-25 00:18:00.000000,,2024-12-25 00:12:00.000000,2024-12-25,,first_feature_used,3,0,0.1,0.1,0.1,,,
U03747,2024-06-12,referral,desktop,free_trial,2024-06-12 01:59:06.390356,2024-06-13 11:10:33.269402,,2024-06-12 02:05:06.390356,2024-06-12,,first_feature_used,3,0,1.985108432222222,0.1,33.090799735,,,
U03748,2024-12-25,referral,desktop,free_trial,2024-12-25 00:06:00.000000,2024-12-25 14:16:20.904511,,2024-12-25 04:18:27.997295,2024-12-25,2025-01-02 23:30:34.318714,team_invited,4,0,0.1,4.2077770263888885,9.964696448888889,201.23705950083334,,
U03749,2024-12-01,paid_search,desktop,free_trial,2024-12-01 04:05:46.939080,2024-12-01 04:17:46.939080,,2024-12-01 04:11:46.939080,2024-12-01,2024-12-06 17:06:50.364613,team_invited,4,0,4.096371966666666,0.1,0.1,132.8176182036111,,
U03750,2024-11-26,organic,desktop,freemium,2024-11-26 02:11:17.953394,,,,2024-11-26,,email_verified,1,0,2.1883203872222223,,,,,
U03751,2024-07-31,referral,desktop,free_trial,2024-07-31 00:06:00.000000,2024-08-01 18:14:36.154675,,2024-07-31 00:12:00.000000,2024-07-31,2024-08-09 12:58:03.864495,team_invited,4,0,0.1,0.1,42.04337629861111,186.72436383888888,,
U03752,2024-10-18,organic,mobile,freemium,2024-10-18 00:50:53.344571,,,2024-10-18 09:45:34.802147,2024-10-18,,profile_completed,2,0,0.8481512697222222,8.911515993333333,,,,
U03753,2024-12-16,organic,desktop,free_trial,2024-12-16 01:36:25.237242,,,2024-12-16 10:10:55.671966,2024-12-16,,profile_completed,2,0,1.607010345,8.575120756666667,,,,
U03754,2024-04-08,organic,desktop,free_trial,2024-04-08 00:06:00.000000,2024-04-09 11:25:31.414968,,2024-04-08 00:12:00.000000,2024-04-08,,first_feature_used,3,0,0.1,0.1,35.22539304666667,,,
U03755,2024-01-14,referral,desktop,free_trial,2024-01-14 00:06:00.000000,2024-01-14 21:49:37.260918,,2024-01-14 14:29:42.409141,2024-01-14,2024-01-14 21:55:37.260918,team_invited,4,0,0.1,14.395113650277777,7.331903271388889,0.1,,
U03756,2024-04-27,referral,desktop,free_trial,2024-04-27 00:06:00.000000,2024-04-29 14:27:09.630807,,2024-04-27 03:13:49.733003,2024-04-27,,first_feature_used,3,0,0.1,3.130481389722222,59.22219383444445,,,
U03757,2024-08-20,paid_search,desktop,freemium,2024-08-20 04:20:41.742335,2024-08-21 09:44:51.660048,,2024-08-20 04:26:41.742335,2024-08-20,,first_feature_used,3,0,4.344928426388889,0.1,29.302754920277778,,,
U03758,2024-07-18,organic,desktop,free_trial,2024-07-18 00:06:00.000000,,,2024-07-18 00:12:00.000000,2024-07-18,,profile_completed,2,0,0.1,0.1,,,,
U03759,2024-01-30,paid_search,desktop,freemium,2024-01-30 02:31:45.347675,,,,2024-01-30,,email_verified,1,0,2.529263243055556,,,,,
U03760,2024-07-23,organic,desktop,freemium,2024-07-23 01:00:01.488346,,,2024-07-23 01:06:01.488346,2024-07-23,,profile_completed,2,0,1.0004134294444444,0.1,,,,
U03761,2024-03-04,referral,desktop,free_trial,2024-03-04 01:22:53.254958,,,2024-03-04 01:28:53.254958,2024-03-04,,profile_completed,2,0,1.3814597105555557,0.1,,,,
U03762,2024-07-03,organic,mobile,freemium,,,,,2024-07-03,,signup,0,0,,,,,,
U03763,2024-07-29,organic,desktop,freemium,2024-07-29 00:34:09.570484,,,,2024-07-29,,email_verified,1,0,0.5693251344444444,,,,,
U03764,2024-08-20,paid_search,desktop,free_trial,,,,,2024-08-20,,signup,0,0,,,,,,
U03765,2024-05-30,paid_search,desktop,freemium,2024-05-30 00:31:35.349430,2024-05-31 22:49:27.910511,2024-06-16 04:46:58.652253,2024-05-30 00:37:35.349430,2024-05-30,2024-06-05 08:18:25.047297,paid_conversion,5,1,0.5264859527777778,0.1,46.19793363361111,105.4825379961111,260.47600137666666,412.7829589591667
U03766,2024-05-29,referral,desktop,free_trial,2024-05-29 00:06:00.000000,2024-05-30 13:41:22.161150,2024-06-13 10:51:32.549517,2024-05-29 00:12:00.000000,2024-05-29,2024-06-05 15:48:23.054893,paid_conversion,5,1,0.1,0.1,37.48948920833333,146.1169149286111,187.05263739555556,370.85904153250004
U03767,2024-09-04,organic,desktop,freemium,2024-09-04 00:06:00.000000,,,,2024-09-04,,email_verified,1,0,0.1,,,,,
U03768,2024-09-30,referral,mobile,free_trial,2024-09-30 03:56:07.936888,,,,2024-09-30,,email_verified,1,0,3.9355380244444444,,,,,
U03769,2024-10-21,organic,desktop,freemium,,,,,2024-10-21,,signup,0,0,,,,,,
U03770,2024-05-01,organic,desktop,freemium,2024-05-01 00:06:00.000000,2024-05-02 12:12:20.627662,,2024-05-01 00:12:00.000000,2024-05-01,,first_feature_used,3,0,0.1,0.1,36.005729906111114,,,
U03771,2024-06-03,paid_search,desktop,freemium,2024-06-03 00:42:26.491680,2024-06-05 07:40:00.507558,,2024-06-03 00:48:26.491680,2024-06-03,,first_feature_used,3,0,0.7073588000000001,0.1,54.859448855000004,,,
U03772,2024-04-30,organic,desktop,freemium,2024-04-30 00:06:00.000000,,,2024-04-30 04:06:17.973959,2024-04-30,,profile_completed,2,0,0.1,4.004992766388889,,,,
U03773,2024-07-11,paid_search,tablet,free_trial,,,,,2024-07-11,,signup,0,0,,,,,,
U03774,2024-02-16,organic,desktop,freemium,2024-02-16 00:06:00.000000,,,,2024-02-16,,email_verified,1,0,0.1,,,,,
U03775,2024-06-05,organic,desktop,free_trial,2024-06-05 00:06:00.000000,,,,2024-06-05,,email_verified,1,0,0.1,,,,,
U03776,2024-03-09,paid_search,desktop,free_trial,2024-03-09 00:06:00.000000,,,,2024-03-09,,email_verified,1,0,0.1,,,,,
U03777,2024-07-13,organic,desktop,free_trial,2024-07-13 03:22:39.393888,,,,2024-07-13,,email_verified,1,0,3.3776094133333334,,,,,
U03778,2024-11-06,paid_search,desktop,freemium,2024-11-06 00:26:40.618147,,,2024-11-06 00:32:40.618147,2024-11-06,,profile_completed,2,0,0.4446161519444444,0.1,,,,
U03779,2024-12-25,paid_search,desktop,freemium,2024-12-25 00:06:00.000000,,,2024-12-25 14:18:44.431160,2024-12-25,,profile_completed,2,0,0.1,14.21234198888889,,,,
U03780,2024-06-11,organic,desktop,free_trial,2024-06-11 00:06:00.000000,,,2024-06-11 00:12:00.000000,2024-06-11,,profile_completed,2,0,0.1,0.1,,,,
U03781,2024-01-21,paid_search,desktop,freemium,2024-01-21 02:13:41.223983,,,2024-01-21 02:19:41.223983,2024-01-21,,profile_completed,2,0,2.2281177730555557,0.1,,,,
U03782,2024-03-24,organic,mobile,freemium,2024-03-24 00:06:00.000000,,,2024-03-24 00:12:00.000000,2024-03-24,,profile_completed,2,0,0.1,0.1,,,,
U03783,2024-02-08,organic,desktop,free_trial,2024-02-08 02:57:30.019556,2024-02-13 11:28:57.823098,2024-02-25 13:48:15.920704,2024-02-09 03:14:42.409910,2024-02-08,2024-02-15 07:55:18.953161,paid_conversion,5,1,2.9583387655555553,24.286775098333333,104.23761477444444,44.43920279527777,245.88249098416668,421.80442241777774
U03784,2024-10-04,organic,desktop,free_trial,,,,,2024-10-04,,signup,0,0,,,,,,
U03785,2024-12-25,referral,mobile,freemium,,,,,2024-12-25,,signup,0,0,,,,,,
U03786,2024-07-21,paid_search,desktop,freemium,2024-07-21 00:06:00.000000,,,2024-07-21 04:50:03.444065,2024-07-21,,profile_completed,2,0,0.1,4.734290018055556,,,,
U03787,2024-03-05,paid_search,tablet,free_trial,,,,,2024-03-05,,signup,0,0,,,,,,
U03788,2024-01-08,referral,tablet,free_trial,2024-01-08 02:56:34.169890,2024-01-08 13:55:23.725636,,2024-01-08 13:49:23.725636,2024-01-08,,first_feature_used,3,0,2.942824969444444,10.880432151666666,0.1,,,
U03789,2024-12-22,organic,desktop,free_trial,2024-12-22 00:06:00.000000,,,2024-12-22 00:12:00.000000,2024-12-22,,profile_completed,2,0,0.1,0.1,,,,
U03790,2024-04-25,referral,desktop,free_trial,2024-04-25 00:38:10.785029,2024-04-29 03:41:03.951823,,2024-04-25 11:13:06.179954,2024-04-25,2024-04-29 03:47:03.951823,team_invited,4,0,0.6363291747222223,10.582054145833334,88.46604774138889,0.1,,
U03791,2024-02-10,paid_search,mobile,free_trial,2024-02-10 01:30:51.811671,,,,2024-02-10,,email_verified,1,0,1.5143921308333335,,,,,
U03792,2024-03-05,referral,desktop,free_trial,2024-03-05 02:43:49.389395,2024-03-05 11:14:32.318153,2024-03-18 01:43:22.198245,2024-03-05 11:08:32.318153,2024-03-05,2024-03-15 14:27:34.682114,paid_conversion,5,1,2.7303859430555555,8.411924655,0.1,243.2173233225,59.263198925277784,313.72283284583335
U03793,2024-04-03,referral,desktop,free_trial,2024-04-03 00:13:18.797794,2024-04-06 10:22:42.432077,,2024-04-03 11:14:36.802062,2024-04-03,,first_feature_used,3,0,0.2218882761111111,11.02166785222222,71.13489722638889,,,
U03794,2024-08-27,referral,desktop,freemium,2024-08-27 00:06:00.000000,,,,2024-08-27,,email_verified,1,0,0.1,,,,,
U03795,2024-11-21,organic,desktop,free_trial,2024-11-21 00:06:00.000000,,,,2024-11-21,,email_verified,1,0,0.1,,,,,
U03796,2024-04-10,paid_search,mobile,free_trial,2024-04-10 02:39:56.816659,2024-04-10 12:59:52.931606,,2024-04-10 02:45:56.816659,2024-04-10,,first_feature_used,3,0,2.6657824052777777,0.1,10.232254151944446,,,
U03797,2024-09-07,referral,mobile,free_trial,2024-09-07 00:06:00.000000,2024-09-11 07:51:17.155190,,2024-09-07 00:12:00.000000,2024-09-07,,first_feature_used,3,0,0.1,0.1,103.65476533055556,,,
U03798,2024-01-24,paid_search,mobile,freemium,,,,,2024-01-24,,signup,0,0,,,,,,
U03799,2024-01-04,organic,mobile,free_trial,2024-01-04 00:33:37.421261,,,2024-01-04 00:39:37.421261,2024-01-04,,profile_completed,2,0,0.5603947947222222,0.1,,,,
U03800,2024-01-21,referral,mobile,free_trial,2024-01-21 01:01:32.700717,2024-01-21 01:13:32.700717,,2024-01-21 01:07:32.700717,2024-01-21,2024-01-21 01:19:32.700717,team_invited,4,0,1.0257501991666667,0.1,0.1,0.1,,
U03801,2024-12-02,organic,desktop,free_trial,,,,,2024-12-02,,signup,0,0,,,,,,
U03802,2024-07-31,paid_search,tablet,freemium,2024-07-31 00:06:00.000000,,,2024-07-31 06:26:41.017747,2024-07-31,,profile_completed,2,0,0.1,6.344727151944445,,,,
U03803,2024-10-20,paid_search,tablet,free_trial,2024-10-20 00:06:00.000000,,,2024-10-20 14:01:21.050393,2024-10-20,,profile_completed,2,0,0.1,13.922513998055555,,,,
U03804,2024-01-08,organic,mobile,free_trial,2024-01-08 01:40:07.140965,2024-01-08 20:11:30.315211,,2024-01-08 20:05:30.315211,2024-01-08,,first_feature_used,3,0,1.6686502680555555,18.42310395722222,0.1,,,
U03805,2024-01-09,paid_search,mobile,freemium,,,,,2024-01-09,,signup,0,0,,,,,,
U03806,2024-11-05,organic,desktop,freemium,2024-11-05 03:17:30.720073,2024-11-06 04:05:49.910789,,2024-11-05 03:23:30.720073,2024-11-05,,first_feature_used,3,0,3.2918666869444446,0.1,24.705330754444443,,,
U03807,2024-02-07,paid_search,desktop,free_trial,2024-02-07 02:35:58.356627,2024-02-08 12:21:02.097884,,2024-02-07 02:41:58.356627,2024-02-07,,first_feature_used,3,0,2.5995435075,0.1,33.65103923805555,,,
U03808,2024-02-26,referral,mobile,free_trial,2024-02-26 00:06:00.000000,2024-02-27 02:36:28.623329,,2024-02-27 02:30:28.623329,2024-02-26,2024-03-04 00:23:48.333252,team_invited,4,0,0.1,26.407950924722222,0.1,141.78880831194445,,
U03809,2024-07-08,organic,desktop,freemium,,,,,2024-07-08,,signup,0,0,,,,,,
U03810,2024-08-09,paid_search,desktop,freemium,2024-08-09 00:06:00.000000,2024-08-09 00:18:00.000000,2024-08-19 02:42:38.822753,2024-08-09 00:12:00.000000,2024-08-09,2024-08-11 22:52:43.159316,paid_conversion,5,1,0.1,0.1,0.1,70.57865536555556,171.8321287325,242.71078409805554
U03811,2024-03-24,organic,desktop,freemium,2024-03-24 00:06:00.000000,,,,2024-03-24,,email_verified,1,0,0.1,,,,,
U03812,2024-06-11,referral,desktop,freemium,2024-06-11 00:06:00.000000,,,,2024-06-11,,email_verified,1,0,0.1,,,,,
U03813,2024-09-03,referral,desktop,freemium,2024-09-03 00:18:40.035683,,,2024-09-03 10:27:57.751667,2024-09-03,,profile_completed,2,0,0.31112102305555556,10.154921106666666,,,,
U03814,2024-06-10,organic,desktop,freemium,,,,,2024-06-10,,signup,0,0,,,,,,
U03815,2024-05-19,paid_search,desktop,free_trial,2024-05-19 00:06:00.000000,2024-05-19 12:24:17.362423,,2024-05-19 12:18:17.362423,2024-05-19,,first_feature_used,3,0,0.1,12.204822895277777,0.1,,,
U03816,2024-01-27,paid_search,desktop,freemium,2024-01-27 04:47:26.229104,,,,2024-01-27,,email_verified,1,0,4.790619195555555,,,,,
U03817,2024-06-13,paid_search,desktop,freemium,2024-06-13 00:06:00.000000,2024-06-16 20:37:54.687794,,2024-06-13 15:31:01.303375,2024-06-13,,first_feature_used,3,0,0.1,15.417028715277779,77.11482900527778,,,
U03818,2024-10-20,paid_search,desktop,freemium,2024-10-20 00:51:56.514263,,,,2024-10-20,,email_verified,1,0,0.8656984063888888,,,,,
U03819,2024-08-16,paid_search,mobile,free_trial,2024-08-16 00:06:00.000000,,,,2024-08-16,,email_verified,1,0,0.1,,,,,
U03820,2024-11-21,paid_search,desktop,free_trial,2024-11-21 00:41:42.141964,,,2024-11-21 00:47:42.141964,2024-11-21,,profile_completed,2,0,0.6950394344444444,0.1,,,,
U03821,2024-02-16,organic,desktop,freemium,2024-02-16 03:37:09.315324,,,,2024-02-16,,email_verified,1,0,3.6192542566666663,,,,,
U03822,2024-01-05,organic,desktop,freemium,2024-01-05 00:06:00.000000,,,2024-01-05 00:12:00.000000,2024-01-05,,profile_completed,2,0,0.1,0.1,,,,
U03823,2024-07-19,referral,desktop,free_trial,2024-07-19 01:09:51.765271,2024-07-21 06:17:57.242536,,2024-07-19 04:19:38.571064,2024-07-19,2024-07-21 06:23:57.242536,team_invited,4,0,1.1643792419444445,3.1630016091666664,49.971853186666664,0.1,,
U03824,2024-03-06,organic,mobile,freemium,,,,,2024-03-06,,signup,0,0,,,,,,
U03825,2024-08-04,paid_search,desktop,free_trial,,,,,2024-08-04,,signup,0,0,,,,,,
