user_id,stage,timestamp,channel,device,plan,stage_order
U03663,signup,2024-12-19 00:00:00.000000,organic,desktop,freemium,0
U03664,signup,2024-12-17 00:00:00.000000,paid_search,tablet,free_trial,0
U03664,email_verified,2024-12-17 00:06:00.000000,paid_search,tablet,free_trial,1
U03664,profile_completed,2024-12-17 00:12:00.000000,paid_search,tablet,free_trial,2
U03664,first_feature_used,2024-12-17 00:18:00.000000,paid_search,tablet,free_trial,3
U03664,team_invited,2024-12-17 00:24:00.000000,paid_search,tablet,free_trial,4
U03665,signup,2024-07-06 00:00:00.000000,referral,mobile,free_trial,0
U03665,email_verified,2024-07-06 00:06:00.000000,referral,mobile,free_trial,1
U03665,profile_completed,2024-07-06 00:12:00.000000,referral,mobile,free_trial,2
U03666,signup,2024-06-13 00:00:00.000000,paid_search,desktop,free_trial,0
U03666,email_verified,2024-06-13 01:55:42.110175,paid_search,desktop,free_trial,1
U03666,profile_completed,2024-06-13 08:08:36.671978,paid_search,desktop,free_trial,2
U03666,first_feature_used,2024-06-13 08:14:36.671978,paid_search,desktop,free_trial,3
U03667,signup,2024-08-02 00:00:00.000000,paid_search,desktop,freemium,0
U03668,signup,2024-03-07 00:00:00.000000,paid_search,mobile,freemium,0
U03668,email_verified,2024-03-07 00:06:00.000000,paid_search,mobile,freemium,1
U03669,signup,2024-06-04 00:00:00.000000,organic,mobile,free_trial,0
U03670,signup,2024-03-20 00:00:00.000000,paid_search,mobile,freemium,0
U03671,signup,2024-02-22 00:00:00.000000,referral,desktop,freemium,0
U03671,email_verified,2024-02-22 01:58:08.639555,referral,desktop,freemium,1
U03671,profile_completed,2024-02-22 08:25:10.270179,referral,desktop,freemium,2
U03672,signup,2024-02-04 00:00:00.000000,organic,mobile,free_trial,0
U03673,signup,2024-08-02 00:00:00.000000,organic,mobile,free_trial,0
U03674,signup,2024-01-01 00:00:00.000000,organic,tablet,free_trial,0
U03674,email_verified,2024-01-01 00:06:00.000000,organic,tablet,free_trial,1
U03675,signup,2024-08-23 00:00:00.000000,organic,desktop,freemium,0
U03675,email_verified,2024-08-23 01:00:36.712391,organic,desktop,freemium,1
U03676,signup,2024-06-06 00:00:00.000000,referral,desktop,freemium,0
U03676,email_verified,2024-06-06 00:56:15.649826,referral,desktop,freemium,1
U03676,profile_completed,2024-06-06 01:02:15.649826,referral,desktop,freemium,2
U03676,first_feature_used,2024-06-06 01:08:15.649826,referral,desktop,freemium,3
U03676,team_invited,2024-06-06 01:14:15.649826,referral,desktop,freemium,4
U03677,signup,2024-05-13 00:00:00.000000,paid_search,desktop,freemium,0
U03677,email_verified,2024-05-13 00:06:00.000000,paid_search,desktop,freemium,1
U03677,profile_completed,2024-05-13 00:12:00.000000,paid_search,desktop,freemium,2
U03677,first_feature_used,2024-05-17 01:32:10.093478,paid_search,desktop,freemium,3
U03677,team_invited,2024-05-17 07:32:55.203839,paid_search,desktop,freemium,4
U03678,signup,2024-10-07 00:00:00.000000,organic,mobile,freemium,0
U03678,email_verified,2024-10-07 00:06:00.000000,organic,mobile,freemium,1
U03678,profile_completed,2024-10-07 00:12:00.000000,organic,mobile,freemium,2
U03679,signup,2024-07-15 00:00:00.000000,organic,tablet,free_trial,0
U03679,email_verified,2024-07-15 00:06:00.000000,organic,tablet,free_trial,1
U03679,profile_completed,2024-07-15 00:12:00.000000,organic,tablet,free_trial,2
U03680,signup,2024-09-24 00:00:00.000000,organic,desktop,freemium,0
U03681,signup,2024-09-15 00:00:00.000000,organic,desktop,freemium,0
U03682,signup,2024-01-12 00:00:00.000000,paid_search,desktop,freemium,0
U03683,signup,2024-03-19 00:00:00.000000,referral,mobile,free_trial,0
U03683,email_verified,2024-03-19 01:04:00.013312,referral,mobile,free_trial,1
U03683,profile_completed,2024-03-19 16:42:13.405100,referral,mobile,free_trial,2
U03683,first_feature_used,2024-03-22 11:35:12.391885,referral,mobile,free_trial,3
U03684,signup,2024-07-27 00:00:00.000000,paid_search,mobile,free_trial,0
U03684,email_verified,2024-07-27 00:06:00.000000,paid_search,mobile,free_trial,1
U03684,profile_completed,2024-07-27 11:50:54.618902,paid_search,mobile,free_trial,2
U03685,signup,2024-12-22 00:00:00.000000,organic,desktop,free_trial,0
U03685,email_verified,2024-12-22 00:06:00.000000,organic,desktop,free_trial,1
U03686,signup,2024-02-26 00:00:00.000000,paid_search,desktop,free_trial,0
U03686,email_verified,2024-02-26 00:19:45.849638,paid_search,desktop,free_trial,1
U03687,signup,2024-02-08 00:00:00.000000,paid_search,tablet,freemium,0
U03687,email_verified,2024-02-08 01:45:32.801862,paid_search,tablet,freemium,1
U03687,profile_completed,2024-02-08 01:51:32.801862,paid_search,tablet,freemium,2
U03687,first_feature_used,2024-02-10 09:48:46.914785,paid_search,tablet,freemium,3
U03688,signup,2024-12-09 00:00:00.000000,organic,desktop,freemium,0
U03688,email_verified,2024-12-09 00:06:00.000000,organic,desktop,freemium,1
U03688,profile_completed,2024-12-09 14:47:54.468225,organic,desktop,freemium,2
U03689,signup,2024-12-18 00:00:00.000000,paid_search,desktop,freemium,0
U03689,email_verified,2024-12-18 00:06:00.000000,paid_search,desktop,freemium,1
U03689,profile_completed,2024-12-18 00:12:00.000000,paid_search,desktop,freemium,2
U03689,first_feature_used,2024-12-18 00:18:00.000000,paid_search,desktop,freemium,3
U03690,signup,2024-03-02 00:00:00.000000,paid_search,desktop,free_trial,0
U03691,signup,2024-05-26 00:00:00.000000,referral,desktop,free_trial,0
U03691,email_verified,2024-05-26 00:06:00.000000,referral,desktop,free_trial,1
U03691,profile_completed,2024-05-26 00:12:00.000000,referral,desktop,free_trial,2
U03692,signup,2024-08-16 00:00:00.000000,organic,desktop,free_trial,0
U03692,email_verified,2024-08-16 02:19:09.994831,organic,desktop,free_trial,1
U03693,signup,2024-03-12 00:00:00.000000,organic,mobile,freemium,0
U03694,signup,2024-04-29 00:00:00.000000,paid_search,desktop,freemium,0
U03695,signup,2024-05-24 00:00:00.000000,organic,mobile,free_trial,0
U03695,email_verified,2024-05-24 00:06:00.000000,organic,mobile,free_trial,1
U03695,profile_completed,2024-05-24 02:52:03.114401,organic,mobile,free_trial,2
U03695,first_feature_used,2024-05-27 12:19:44.533154,organic,mobile,free_trial,3
U03695,team_invited,2024-05-31 15:42:04.837568,organic,mobile,free_trial,4
U03695,paid_conversion,2024-06-02 18:16:15.869695,organic,mobile,free_trial,5
U03696,signup,2024-08-22 00:00:00.000000,organic,mobile,freemium,0
U03696,email_verified,2024-08-22 00:06:22.004443,organic,mobile,freemium,1
U03697,signup,2024-04-22 00:00:00.000000,paid_search,desktop,freemium,0
U03697,email_verified,2024-04-22 00:06:00.000000,paid_search,desktop,freemium,1
U03697,profile_completed,2024-04-22 00:12:00.000000,paid_search,desktop,freemium,2
U03697,first_feature_used,2024-04-27 22:41:24.905120,paid_search,desktop,freemium,3
U03698,signup,2024-05-30 00:00:00.000000,organic,desktop,free_trial,0
U03698,email_verified,2024-05-30 00:06:00.000000,organic,desktop,free_trial,1
U03698,profile_completed,2024-05-30 00:52:28.190198,organic,desktop,free_trial,2
U03698,first_feature_used,2024-05-31 17:18:59.579277,organic,desktop,free_trial,3
U03698,team_invited,2024-06-06 09:48:45.165035,organic,desktop,free_trial,4
U03699,signup,2024-04-15 00:00:00.000000,paid_search,desktop,free_trial,0
U03699,email_verified,2024-04-15 00:06:00.000000,paid_search,desktop,free_trial,1
U03699,profile_completed,2024-04-15 18:57:22.097416,paid_search,desktop,free_trial,2
U03699,first_feature_used,2024-04-17 10:08:00.193333,paid_search,desktop,free_trial,3
U03699,team_invited,2024-04-22 16:13:28.383841,paid_search,desktop,free_trial,4
U03700,signup,2024-10-04 00:00:00.000000,referral,desktop,free_trial,0
U03700,email_verified,2024-10-04 00:06:00.000000,referral,desktop,free_trial,1
U03700,profile_completed,2024-10-04 02:45:17.665548,referral,desktop,free_trial,2
U03700,first_feature_used,2024-10-04 12:42:01.395651,referral,desktop,free_trial,3
U03700,team_invited,2024-10-10 01:20:24.037036,referral,desktop,free_trial,4
U03700,paid_conversion,2024-10-16 13:38:54.512387,referral,desktop,free_trial,5
U03701,signup,2024-02-25 00:00:00.000000,paid_search,mobile,free_trial,0
U03701,email_verified,2024-02-25 06:25:52.818556,paid_search,mobile,free_trial,1
U03701,profile_completed,2024-02-25 21:23:27.300872,paid_search,mobile,free_trial,2
U03701,first_feature_used,2024-02-27 13:02:55.857720,paid_search,mobile,free_trial,3
U03701,team_invited,2024-03-04 03:51:12.006454,paid_search,mobile,free_trial,4
U03701,paid_conversion,2024-03-10 03:11:21.989245,paid_search,mobile,free_trial,5
U03702,signup,2024-03-25 00:00:00.000000,paid_search,desktop,freemium,0
U03702,email_verified,2024-03-25 00:27:07.419074,paid_search,desktop,freemium,1
U03702,profile_completed,2024-03-25 00:33:07.419074,paid_search,desktop,freemium,2
U03702,first_feature_used,2024-03-30 00:33:59.308947,paid_search,desktop,freemium,3
U03703,signup,2024-04-01 00:00:00.000000,paid_search,mobile,free_trial,0
U03703,email_verified,2024-04-01 00:49:31.222684,paid_search,mobile,free_trial,1
U03703,profile_completed,2024-04-02 13:55:30.198522,paid_search,mobile,free_trial,2
U03703,first_feature_used,2024-04-02 14:01:30.198522,paid_search,mobile,free_trial,3
U03704,signup,2024-11-26 00:00:00.000000,organic,desktop,freemium,0
U03705,signup,2024-12-10 00:00:00.000000,organic,desktop,freemium,0
U03706,signup,2024-07-01 00:00:00.000000,paid_search,desktop,free_trial,0
U03706,email_verified,2024-07-01 01:39:02.450831,paid_search,desktop,free_trial,1
U03706,profile_completed,2024-07-01 01:45:02.450831,paid_search,desktop,free_trial,2
U03706,first_feature_used,2024-07-01 16:25:32.648294,paid_search,desktop,free_trial,3
U03707,signup,2024-02-27 00:00:00.000000,organic,desktop,freemium,0
U03708,signup,2024-10-02 00:00:00.000000,organic,mobile,free_trial,0
U03709,signup,2024-06-28 00:00:00.000000,organic,mobile,freemium,0
U03709,email_verified,2024-06-28 00:06:00.000000,organic,mobile,freemium,1
U03710,signup,2024-11-06 00:00:00.000000,referral,desktop,free_trial,0
U03710,email_verified,2024-11-06 00:06:00.000000,referral,desktop,free_trial,1
U03710,profile_completed,2024-11-06 11:23:33.067884,referral,desktop,free_trial,2
U03710,first_feature_used,2024-11-12 12:18:31.925249,referral,desktop,free_trial,3
U03710,team_invited,2024-11-22 02:41:08.350311,referral,desktop,free_trial,4
U03710,paid_conversion,2024-11-26 15:04:47.632311,referral,desktop,free_trial,5
U03711,signup,2024-05-11 00:00:00.000000,organic,mobile,freemium,0
U03711,email_verified,2024-05-11 00:06:00.000000,organic,mobile,freemium,1
U03711,profile_completed,2024-05-11 12:04:47.026083,organic,mobile,freemium,2
U03711,first_feature_used,2024-05-11 12:10:47.026083,organic,mobile,freemium,3
U03711,team_invited,2024-05-15 10:59:56.962298,organic,mobile,freemium,4
U03712,signup,2024-12-30 00:00:00.000000,paid_search,mobile,free_trial,0
U03712,email_verified,2024-12-30 00:06:00.000000,paid_search,mobile,free_trial,1
U03713,signup,2024-10-21 00:00:00.000000,organic,desktop,free_trial,0
U03713,email_verified,2024-10-21 00:06:00.000000,organic,desktop,free_trial,1
U03713,profile_completed,2024-10-21 00:57:40.725234,organic,desktop,free_trial,2
U03713,first_feature_used,2024-10-24 07:11:54.799520,organic,desktop,free_trial,3
U03714,signup,2024-03-22 00:00:00.000000,paid_search,desktop,free_trial,0
U03714,email_verified,2024-03-22 00:06:00.000000,paid_search,desktop,free_trial,1
U03714,profile_completed,2024-03-22 00:12:00.000000,paid_search,desktop,free_trial,2
U03715,signup,2024-09-21 00:00:00.000000,organic,desktop,freemium,0
U03715,email_verified,2024-09-21 00:06:00.000000,organic,desktop,freemium,1
U03716,signup,2024-04-14 00:00:00.000000,organic,desktop,freemium,0
U03716,email_verified,2024-04-14 01:03:09.829106,organic,desktop,freemium,1
U03717,signup,2024-05-07 00:00:00.000000,paid_search,mobile,freemium,0
U03718,signup,2024-04-01 00:00:00.000000,paid_search,desktop,free_trial,0
U03718,email_verified,2024-04-01 00:06:00.000000,paid_search,desktop,free_trial,1
U03719,signup,2024-09-06 00:00:00.000000,organic,desktop,freemium,0
U03719,email_verified,2024-09-06 00:06:00.000000,organic,desktop,freemium,1
U03719,profile_completed,2024-09-06 04:14:32.683902,organic,desktop,freemium,2
U03719,first_feature_used,2024-09-09 11:40:23.934185,organic,desktop,freemium,3
U03719,team_invited,2024-09-14 18:31:31.682833,organic,desktop,freemium,4
U03720,signup,2024-04-05 00:00:00.000000,organic,mobile,freemium,0
U03720,email_verified,2024-04-05 03:53:08.162196,organic,mobile,freemium,1
U03720,profile_completed,2024-04-05 03:59:08.162196,organic,mobile,freemium,2
U03720,first_feature_used,2024-04-06 09:00:35.209823,organic,mobile,freemium,3
U03720,team_invited,2024-04-14 02:15:59.625925,organic,mobile,freemium,4
U03721,signup,2024-08-21 00:00:00.000000,organic,desktop,free_trial,0
U03721,email_verified,2024-08-21 01:16:30.450335,organic,desktop,free_trial,1
U03721,profile_completed,2024-08-21 20:38:56.004642,organic,desktop,free_trial,2
U03721,first_feature_used,2024-08-21 20:44:56.004642,organic,desktop,free_trial,3
U03721,team_invited,2024-08-22 05:36:26.075198,organic,desktop,free_trial,4
U03722,signup,2024-07-31 00:00:00.000000,organic,mobile,free_trial,0
U03722,email_verified,2024-07-31 00:06:54.599566,organic,mobile,free_trial,1
U03722,profile_completed,2024-07-31 08:29:20.847835,organic,mobile,free_trial,2
U03722,first_feature_used,2024-08-02 22:50:13.661206,organic,mobile,free_trial,3
U03722,team_invited,2024-08-05 09:45:04.866631,organic,mobile,free_trial,4
U03723,signup,2024-10-01 00:00:00.000000,paid_search,desktop,free_trial,0
U03724,signup,2024-12-28 00:00:00.000000,organic,desktop,freemium,0
U03725,signup,2024-01-04 00:00:00.000000,paid_search,desktop,free_trial,0
U03725,email_verified,2024-01-04 00:07:13.736769,paid_search,desktop,free_trial,1
U03725,profile_completed,2024-01-04 00:13:13.736769,paid_search,desktop,free_trial,2
U03726,signup,2024-12-27 00:00:00.000000,organic,desktop,free_trial,0
U03726,email_verified,2024-12-27 00:15:28.595765,organic,desktop,free_trial,1
U03726,profile_completed,2024-12-27 09:00:08.356588,organic,desktop,free_trial,2
U03726,first_feature_used,2024-12-27 09:06:08.356588,organic,desktop,free_trial,3
U03726,team_invited,2025-01-01 14:45:42.843851,organic,desktop,free_trial,4
U03727,signup,2024-02-09 00:00:00.000000,paid_search,desktop,freemium,0
U03727,email_verified,2024-02-09 00:06:00.000000,paid_search,desktop,freemium,1
U03727,profile_completed,2024-02-09 00:12:00.000000,paid_search,desktop,freemium,2
U03727,first_feature_used,2024-02-09 08:48:43.378460,paid_search,desktop,freemium,3
U03728,signup,2024-07-11 00:00:00.000000,organic,mobile,freemium,0
U03729,signup,2024-05-04 00:00:00.000000,paid_search,mobile,free_trial,0
U03729,email_verified,2024-05-04 02:14:05.204703,paid_search,mobile,free_trial,1
U03730,signup,2024-08-21 00:00:00.000000,organic,mobile,freemium,0
U03730,email_verified,2024-08-21 00:06:00.000000,organic,mobile,freemium,1
U03731,signup,2024-09-20 00:00:00.000000,referral,desktop,free_trial,0
U03732,signup,2024-11-09 00:00:00.000000,paid_search,tablet,freemium,0
U03733,signup,2024-05-26 00:00:00.000000,referral,desktop,free_trial,0
U03733,email_verified,2024-05-26 00:06:00.000000,referral,desktop,free_trial,1
U03733,profile_completed,2024-05-26 00:12:00.000000,referral,desktop,free_trial,2
U03733,first_feature_used,2024-05-27 12:28:18.598236,referral,desktop,free_trial,3
U03733,team_invited,2024-06-02 01:52:39.149823,referral,desktop,free_trial,4
U03733,paid_conversion,2024-06-07 03:06:01.142977,referral,desktop,free_trial,5
U03734,signup,2024-12-06 00:00:00.000000,organic,mobile,free_trial,0
U03734,email_verified,2024-12-06 00:22:35.290263,organic,mobile,free_trial,1
U03735,signup,2024-04-27 00:00:00.000000,organic,mobile,freemium,0
U03735,email_verified,2024-04-27 00:06:00.000000,organic,mobile,freemium,1
U03735,profile_completed,2024-04-27 00:12:00.000000,organic,mobile,freemium,2
U03736,signup,2024-03-15 00:00:00.000000,organic,desktop,free_trial,0
U03737,signup,2024-05-18 00:00:00.000000,organic,desktop,freemium,0
U03737,email_verified,2024-05-18 04:22:33.928669,organic,desktop,freemium,1
U03737,profile_completed,2024-05-18 18:44:18.095614,organic,desktop,freemium,2
U03738,signup,2024-07-11 00:00:00.000000,paid_search,mobile,free_trial,0
U03738,email_verified,2024-07-11 01:47:11.065368,paid_search,mobile,free_trial,1
U03739,signup,2024-08-31 00:00:00.000000,referral,mobile,free_trial,0
U03740,signup,2024-10-30 00:00:00.000000,paid_search,desktop,freemium,0
U03741,signup,2024-03-23 00:00:00.000000,paid_search,mobile,free_trial,0
U03741,email_verified,2024-03-23 01:36:22.347113,paid_search,mobile,free_trial,1
U03742,signup,2024-04-20 00:00:00.000000,organic,desktop,freemium,0
U03742,email_verified,2024-04-20 00:24:28.624225,organic,desktop,freemium,1
U03742,profile_completed,2024-04-20 00:30:28.624225,organic,desktop,freemium,2
U03742,first_feature_used,2024-04-22 18:09:54.280568,organic,desktop,freemium,3
U03743,signup,2024-12-08 00:00:00.000000,organic,desktop,freemium,0
U03743,email_verified,2024-12-08 00:06:00.000000,organic,desktop,freemium,1
U03743,profile_completed,2024-12-08 00:12:00.000000,organic,desktop,freemium,2
U03744,signup,2024-06-09 00:00:00.000000,paid_search,mobile,free_trial,0
U03744,email_verified,2024-06-09 02:32:54.332165,paid_search,mobile,free_trial,1
U03744,profile_completed,2024-06-09 07:29:00.757986,paid_search,mobile,free_trial,2
U03745,signup,2024-03-29 00:00:00.000000,organic,mobile,free_trial,0
U03745,email_verified,2024-03-29 00:06:00.000000,organic,mobile,free_trial,1
U03746,signup,2024-12-25 00:00:00.000000,organic,desktop,free_trial,0
U03746,email_verified,2024-12-25 00:06:00.000000,organic,desktop,free_trial,1
U03746,profile_completed,2024-12-25 00:12:00.000000,organic,desktop,free_trial,2
U03746,first_feature_used,2024-12-25 00:18:00.000000,organic,desktop,free_trial,3
U03747,signup,2024-06-12 00:00:00.000000,referral,desktop,free_trial,0
U03747,email_verified,2024-06-12 01:59:06.390356,referral,desktop,free_trial,1
U03747,profile_completed,2024-06-12 02:05:06.390356,referral,desktop,free_trial,2
U03747,first_feature_used,2024-06-13 11:10:33.269402,referral,desktop,free_trial,3
U03748,signup,2024-12-25 00:00:00.000000,referral,desktop,free_trial,0
U03748,email_verified,2024-12-25 00:06:00.000000,referral,desktop,free_trial,1
U03748,profile_completed,2024-12-25 04:18:27.997295,referral,desktop,free_trial,2
U03748,first_feature_used,2024-12-25 14:16:20.904511,referral,desktop,free_trial,3
U03748,team_invited,2025-01-02 23:30:34.318714,referral,desktop,free_trial,4
U03749,signup,2024-12-01 00:00:00.000000,paid_search,desktop,free_trial,0
U03749,email_verified,2024-12-01 04:05:46.939080,paid_search,desktop,free_trial,1
U03749,profile_completed,2024-12-01 04:11:46.939080,paid_search,desktop,free_trial,2
U03749,first_feature_used,2024-12-01 04:17:46.939080,paid_search,desktop,free_trial,3
U03749,team_invited,2024-12-06 17:06:50.364613,paid_search,desktop,free_trial,4
U03750,signup,2024-11-26 00:00:00.000000,organic,desktop,freemium,0
U03750,email_verified,2024-11-26 02:11:17.953394,organic,desktop,freemium,1
U03751,signup,2024-07-31 00:00:00.000000,referral,desktop,free_trial,0
U03751,email_verified,2024-07-31 00:06:00.000000,referral,desktop,free_trial,1
U03751,profile_completed,2024-07-31 00:12:00.000000,referral,desktop,free_trial,2
U03751,first_feature_used,2024-08-01 18:14:36.154675,referral,desktop,free_trial,3
U03751,team_invited,2024-08-09 12:58:03.864495,referral,desktop,free_trial,4
U03752,signup,2024-10-18 00:00:00.000000,organic,mobile,freemium,0
U03752,email_verified,2024-10-18 00:50:53.344571,organic,mobile,freemium,1
U03752,profile_completed,2024-10-18 09:45:34.802147,organic,mobile,freemium,2
U03753,signup,2024-12-16 00:00:00.000000,organic,desktop,free_trial,0
U03753,email_verified,2024-12-16 01:36:25.237242,organic,desktop,free_trial,1
U03753,profile_completed,2024-12-16 10:10:55.671966,organic,desktop,free_trial,2
U03754,signup,2024-04-08 00:00:00.000000,organic,desktop,free_trial,0
U03754,email_verified,2024-04-08 00:06:00.000000,organic,desktop,free_trial,1
U03754,profile_completed,2024-04-08 00:12:00.000000,organic,desktop,free_trial,2
U03754,first_feature_used,2024-04-09 11:25:31.414968,organic,desktop,free_trial,3
U03755,signup,2024-01-14 00:00:00.000000,referral,desktop,free_trial,0
U03755,email_verified,2024-01-14 00:06:00.000000,referral,desktop,free_trial,1
U03755,profile_completed,2024-01-14 14:29:42.409141,referral,desktop,free_trial,2
U03755,first_feature_used,2024-01-14 21:49:37.260918,referral,desktop,free_trial,3
U03755,team_invited,2024-01-14 21:55:37.260918,referral,desktop,free_trial,4
U03756,signup,2024-04-27 00:00:00.000000,referral,desktop,free_trial,0
U03756,email_verified,2024-04-27 00:06:00.000000,referral,desktop,free_trial,1
U03756,profile_completed,2024-04-27 03:13:49.733003,referral,desktop,free_trial,2
U03756,first_feature_used,2024-04-29 14:27:09.630807,referral,desktop,free_trial,3
U03757,signup,2024-08-20 00:00:00.000000,paid_search,desktop,freemium,0
U03757,email_verified,2024-08-20 04:20:41.742335,paid_search,desktop,freemium,1
U03757,profile_completed,2024-08-20 04:26:41.742335,paid_search,desktop,freemium,2
U03757,first_feature_used,2024-08-21 09:44:51.660048,paid_search,desktop,freemium,3
U03758,signup,2024-07-18 00:00:00.000000,organic,desktop,free_trial,0
U03758,email_verified,2024-07-18 00:06:00.000000,organic,desktop,free_trial,1
U03758,profile_completed,2024-07-18 00:12:00.000000,organic,desktop,free_trial,2
U03759,signup,2024-01-30 00:00:00.000000,paid_search,desktop,freemium,0
U03759,email_verified,2024-01-30 02:31:45.347675,paid_search,desktop,freemium,1
U03760,signup,2024-07-23 00:00:00.000000,organic,desktop,freemium,0
U03760,email_verified,2024-07-23 01:00:01.488346,organic,desktop,freemium,1
U03760,profile_completed,2024-07-23 01:06:01.488346,organic,desktop,freemium,2
U03761,signup,2024-03-04 00:00:00.000000,referral,desktop,free_trial,0
U03761,email_verified,2024-03-04 01:22:53.254958,referral,desktop,free_trial,1
U03761,profile_completed,2024-03-04 01:28:53.254958,referral,desktop,free_trial,2
U03762,signup,2024-07-03 00:00:00.000000,organic,mobile,freemium,0
U03763,signup,2024-07-29 00:00:00.000000,organic,desktop,freemium,0
U03763,email_verified,2024-07-29 00:34:09.570484,organic,desktop,freemium,1
U03764,signup,2024-08-20 00:00:00.000000,paid_search,desktop,free_trial,0
U03765,signup,2024-05-30 00:00:00.000000,paid_search,desktop,freemium,0
U03765,email_verified,2024-05-30 00:31:35.349430,paid_search,desktop,freemium,1
U03765,profile_completed,2024-05-30 00:37:35.349430,paid_search,desktop,freemium,2
U03765,first_feature_used,2024-05-31 22:49:27.910511,paid_search,desktop,freemium,3
U03765,team_invited,2024-06-05 08:18:25.047297,paid_search,desktop,freemium,4
U03765,paid_conversion,2024-06-16 04:46:58.652253,paid_search,desktop,freemium,5
U03766,signup,2024-05-29 00:00:00.000000,referral,desktop,free_trial,0
U03766,email_verified,2024-05-29 00:06:00.000000,referral,desktop,free_trial,1
U03766,profile_completed,2024-05-29 00:12:00.000000,referral,desktop,free_trial,2
U03766,first_feature_used,2024-05-30 13:41:22.161150,referral,desktop,free_trial,3
U03766,team_invited,2024-06-05 15:48:23.054893,referral,desktop,free_trial,4
U03766,paid_conversion,2024-06-13 10:51:32.549517,referral,desktop,free_trial,5
U03767,signup,2024-09-04 00:00:00.000000,organic,desktop,freemium,0
U03767,email_verified,2024-09-04 00:06:00.000000,organic,desktop,freemium,1
U03768,signup,2024-09-30 00:00:00.000000,referral,mobile,free_trial,0
U03768,email_verified,2024-09-30 03:56:07.936888,referral,mobile,free_trial,1
U03769,signup,2024-10-21 00:00:00.000000,organic,desktop,freemium,0
U03770,signup,2024-05-01 00:00:00.000000,organic,desktop,freemium,0
U03770,email_verified,2024-05-01 00:06:00.000000,organic,desktop,freemium,1
U03770,profile_completed,2024-05-01 00:12:00.000000,organic,desktop,freemium,2
U03770,first_feature_used,2024-05-02 12:12:20.627662,organic,desktop,freemium,3
U03771,signup,2024-06-03 00:00:00.000000,paid_search,desktop,freemium,0
U03771,email_verified,2024-06-03 00:42:26.491680,paid_search,desktop,freemium,1
U03771,profile_completed,2024-06-03 00:48:26.491680,paid_search,desktop,freemium,2
U03771,first_feature_used,2024-06-05 07:40:00.507558,paid_search,desktop,freemium,3
U03772,signup,2024-04-30 00:00:00.000000,organic,desktop,freemium,0
U03772,email_verified,2024-04-30 00:06:00.000000,organic,desktop,freemium,1
U03772,profile_completed,2024-04-30 04:06:17.973959,organic,desktop,freemium,2
U03773,signup,2024-07-11 00:00:00.000000,paid_search,tablet,free_trial,0
U03774,signup,2024-02-16 00:00:00.000000,organic,desktop,freemium,0
U03774,email_verified,2024-02-16 00:06:00.000000,organic,desktop,freemium,1
U03775,signup,2024-06-05 00:00:00.000000,organic,desktop,free_trial,0
U03775,email_verified,2024-06-05 00:06:00.000000,organic,desktop,free_trial,1
U03776,signup,2024-03-09 00:00:00.000000,paid_search,desktop,free_trial,0
U03776,email_verified,2024-03-09 00:06:00.000000,paid_search,desktop,free_trial,1
U03777,signup,2024-07-13 00:00:00.000000,organic,desktop,free_trial,0
U03777,email_verified,2024-07-13 03:22:39.393888,organic,desktop,free_trial,1
U03778,signup,2024-11-06 00:00:00.000000,paid_search,desktop,freemium,0
U03778,email_verified,2024-11-06 00:26:40.618147,paid_search,desktop,freemium,1
U03778,profile_completed,2024-11-06 00:32:40.618147,paid_search,desktop,freemium,2
U03779,signup,2024-12-25 00:00:00.000000,paid_search,desktop,freemium,0
U03779,email_verified,2024-12-25 00:06:00.000000,paid_search,desktop,freemium,1
U03779,profile_completed,2024-12-25 14:18:44.431160,paid_search,desktop,freemium,2
U03780,signup,2024-06-11 00:00:00.000000,organic,desktop,free_trial,0
U03780,email_verified,2024-06-11 00:06:00.000000,organic,desktop,free_trial,1
U03780,profile_completed,2024-06-11 00:12:00.000000,organic,desktop,free_trial,2
U03781,signup,2024-01-21 00:00:00.000000,paid_search,desktop,freemium,0
U03781,email_verified,2024-01-21 02:13:41.223983,paid_search,desktop,freemium,1
U03781,profile_completed,2024-01-21 02:19:41.223983,paid_search,desktop,freemium,2
U03782,signup,2024-03-24 00:00:00.000000,organic,mobile,freemium,0
U03782,email_verified,2024-03-24 00:06:00.000000,organic,mobile,freemium,1
U03782,profile_completed,2024-03-24 00:12:00.000000,organic,mobile,freemium,2
U03783,signup,2024-02-08 00:00:00.000000,organic,desktop,free_trial,0
U03783,email_verified,2024-02-08 02:57:30.019556,organic,desktop,free_trial,1
U03783,profile_completed,2024-02-09 03:14:42.409910,organic,desktop,free_trial,2
U03783,first_feature_used,2024-02-13 11:28:57.823098,organic,desktop,free_trial,3
U03783,team_invited,2024-02-15 07:55:18.953161,organic,desktop,free_trial,4
U03783,paid_conversion,2024-02-25 13:48:15.920704,organic,desktop,free_trial,5
U03784,signup,2024-10-04 00:00:00.000000,organic,desktop,free_trial,0
U03785,signup,2024-12-25 00:00:00.000000,referral,mobile,freemium,0
U03786,signup,2024-07-21 00:00:00.000000,paid_search,desktop,freemium,0
U03786,email_verified,2024-07-21 00:06:00.000000,paid_search,desktop,freemium,1
U03786,profile_completed,2024-07-21 04:50:03.444065,paid_search,desktop,freemium,2
U03787,signup,2024-03-05 00:00:00.000000,paid_search,tablet,free_trial,0
U03788,signup,2024-01-08 00:00:00.000000,referral,tablet,free_trial,0
U03788,email_verified,2024-01-08 02:56:34.169890,referral,tablet,free_trial,1
